onset	duration	trial_type
20.03	8	autobio
34.23	8	autobio
48.23	8	control
62.23	8	autobio
76.43	8	autobio
90.63	8	autobio
105.03	8	autobio
119.03	8	control
133.03	8	autobio
147.43	8	autobio
161.63	8	autobio
175.63	8	autobio
189.43	8	autobio
203.23	8	control
217.43	8	autobio
231.63	8	autobio
245.63	8	autobio
259.63	8	autobio
273.63	8	autobio
287.63	8	autobio
301.63	8	autobio
315.43	8	autobio
329.03	8	autobio
342.63	8	autobio
356.43	8	control
370.63	8	autobio
385.03	8	control
399.43	8	autobio
413.63	8	autobio
427.63	8	autobio
