onset	duration	trial_type
20.22	8	semantic
34.22	8	semantic
47.82	8	semantic
61.62	8	semantic
75.62	8	semantic
89.42	8	semantic
103.02	8	semantic
116.61	8	control
130.61	8	semantic
145.01	8	semantic
159.01	8	semantic
172.81	8	semantic
186.61	8	control
214.61	8	semantic
242.80	8	semantic
256.80	8	semantic
270.80	8	semantic
284.60	8	control
298.40	8	semantic
312.60	8	control
327.00	8	semantic
341.19	8	semantic
354.99	8	semantic
368.79	8	semantic
382.59	8	semantic
396.19	8	semantic
410.19	8	control
424.59	8	semantic
