onset	duration	trial_type
20.21	8	semantic
34.21	8	semantic
48.01	8	semantic
62.01	8	control
76.01	8	semantic
90.01	8	semantic
104.21	8	semantic
118.61	8	semantic
132.81	8	semantic
146.62	8	semantic
160.22	8	semantic
174.02	8	semantic
187.82	8	control
201.62	8	control
215.82	8	semantic
229.82	8	semantic
258.22	8	semantic
272.62	8	semantic
286.62	8	semantic
300.22	8	control
314.22	8	semantic
328.62	8	semantic
342.82	8	control
357.02	8	semantic
371.42	8	semantic
385.42	8	semantic
399.22	8	semantic
413.02	8	semantic
426.62	8	semantic
