onset	duration	trial_type
20.22	8	semantic
34.62	8	semantic
48.82	8	semantic
62.62	8	semantic
76.22	8	semantic
90.02	8	semantic
103.82	8	semantic
117.82	8	control
132.02	8	semantic
146.02	8	semantic
160.22	8	semantic
174.42	8	semantic
188.42	8	control
202.62	8	semantic
216.82	8	control
231.02	8	semantic
245.02	8	control
258.82	8	semantic
287.02	8	semantic
301.02	8	semantic
314.62	8	semantic
328.62	8	semantic
342.62	8	semantic
356.22	8	semantic
384.02	8	control
397.82	8	semantic
411.82	8	semantic
426.22	8	semantic
