onset	duration	trial_type
20.22	8	autobio
34.62	8	autobio
48.62	8	autobio
62.22	8	autobio
76.02	8	autobio
90.01	8	autobio
103.81	8	control
117.81	8	autobio
132.01	8	autobio
145.81	8	autobio
159.61	8	control
173.80	8	autobio
188.00	8	autobio
201.80	8	autobio
215.40	8	autobio
229.00	8	autobio
242.99	8	autobio
256.99	8	autobio
270.99	8	control
285.19	8	autobio
299.39	8	autobio
313.59	8	control
327.58	8	autobio
341.38	8	autobio
355.18	8	autobio
368.98	8	autobio
382.98	8	autobio
396.98	8	control
410.57	8	autobio
424.37	8	autobio
