onset	duration	trial_type
20.22	8	control
34.62	8	autobio
48.82	8	autobio
62.82	8	autobio
76.61	8	autobio
90.21	8	autobio
104.01	8	control
118.21	8	autobio
132.40	8	autobio
146.20	8	autobio
160.00	8	autobio
174.20	8	autobio
188.19	8	autobio
201.79	8	control
215.79	8	autobio
230.19	8	autobio
244.58	8	control
258.58	8	autobio
272.18	8	autobio
285.98	8	autobio
299.97	8	autobio
313.77	8	autobio
327.37	8	autobio
341.37	8	autobio
355.56	8	autobio
369.56	8	autobio
383.36	8	control
397.36	8	autobio
425.75	8	autobio
