onset	duration	trial_type
20.22	8	semantic
34.62	8	control
49.02	8	semantic
63.01	8	semantic
76.61	8	control
90.41	8	semantic
104.41	8	semantic
118.60	8	semantic
133.00	8	semantic
147.20	8	semantic
161.39	8	semantic
175.79	8	semantic
189.99	8	semantic
203.79	8	semantic
217.78	8	control
232.18	8	semantic
246.58	8	semantic
260.98	8	semantic
274.97	8	semantic
288.97	8	semantic
302.97	8	semantic
316.97	8	semantic
330.96	8	semantic
344.76	8	semantic
358.76	8	semantic
372.56	8	semantic
386.55	8	semantic
400.75	8	semantic
414.95	8	control
428.95	8	control
